1210,롯데월드타워(잠실역2번출구 쪽),3520,광진경찰서
1210,롯데월드타워(잠실역2번출구 쪽),4868,레이크 호텔 앞
1210,롯데월드타워(잠실역2번출구 쪽),1211,방이삼거리
1210,롯데월드타워(잠실역2번출구 쪽),4865,한성백제역 1번출구 뒤
1210,롯데월드타워(잠실역2번출구 쪽),1275,거여초등학교 옆
1210,롯데월드타워(잠실역2번출구 쪽),2623,석촌동 주민센터
1210,롯데월드타워(잠실역2번출구 쪽),2646,레이크펠리스101동앞
1210,롯데월드타워(잠실역2번출구 쪽),2335,3호선 매봉역 3번출구앞
1210,롯데월드타워(잠실역2번출구 쪽),2646,레이크펠리스101동앞
1210,롯데월드타워(잠실역2번출구 쪽),2608,송파구청
1210,롯데월드타워(잠실역2번출구 쪽),1221,삼전사거리 포스코더샵
1210,롯데월드타워(잠실역2번출구 쪽),1211,방이삼거리
1210,롯데월드타워(잠실역2번출구 쪽),1229,송파체육문화회관 앞
1210,롯데월드타워(잠실역2번출구 쪽),1262,송파여성문화회관 앞
1210,롯데월드타워(잠실역2번출구 쪽),1268,몽촌토성역 1번출구 옆
1210,롯데월드타워(잠실역2번출구 쪽),1205,종합운동장역 4번출구
1210,롯데월드타워(잠실역2번출구 쪽),2620,송파나루역 4번 출구옆
1210,롯데월드타워(잠실역2번출구 쪽),4864,송파사거리
1210,롯데월드타워(잠실역2번출구 쪽),2601,석촌호수 서호사거리
1210,롯데월드타워(잠실역2번출구 쪽),1210,롯데월드타워(잠실역2번출구 쪽)
1210,롯데월드타워(잠실역2번출구 쪽),1235,잠실트리지움310동 옆
1210,롯데월드타워(잠실역2번출구 쪽),1218,방이역 4번출구
1210,롯데월드타워(잠실역2번출구 쪽),1222,잠실새내역 5번 출구 뒤
1210,롯데월드타워(잠실역2번출구 쪽),1211,방이삼거리
1210,롯데월드타워(잠실역2번출구 쪽),3528,광진정보도서관
1210,롯데월드타워(잠실역2번출구 쪽),2642,마천동 성내천 쉼터
1210,롯데월드타워(잠실역2번출구 쪽),1297,석촌호수교차로(동호 팔각정 앞)
